HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_hhinc_prox,tenur_hhsiz_prox,tenur_prox
178,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
179,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
180,Rented,101-150K,2,0,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
181,Rented,>150K,2,1,0,4,4,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.4,Rented
182,Rented,1-25K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.4,Rented
183,Rented,76-100K,3+,1,0,4,4,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.4,Rented
184,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
185,Owned free and clear,>150K,0,1,0,5,5,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
186,Owned with mortgage or loan,>150K,1,2+,3+,6+,8,1,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.6+,Owned
187,Owned with mortgage or loan,>150K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
188,Rented,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
189,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
190,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
191,Owned with mortgage or loan,101-150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
192,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
193,Rented,26-50K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
194,Rented,51-75K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
195,Rented,>150K,2,0,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.4,Rented
196,Owned free and clear,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
197,Owned with mortgage or loan,101-150K,3+,1,3+,6+,7,4,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.6+,Owned
198,Rented,26-50K,1,0,3+,5,5,1,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.5,Rented
199,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
200,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
201,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
202,Rented,76-100K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
203,Rented,101-150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.4,Rented
204,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
205,Rented,101-150K,2,2+,2+,6+,8,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.6+,Rented
206,Rented,101-150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
207,Owned free and clear,51-75K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
208,Owned free and clear,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
209,Owned with mortgage or loan,>150K,2,1,2+,6+,8,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.6+,Owned
210,Owned with mortgage or loan,>150K,2,0,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
211,Owned free and clear,101-150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
212,Rented,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
213,Rented,51-75K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
214,Owned free and clear,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
215,Rented,76-100K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
216,Rented,26-50K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
217,Rented,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
218,Rented,>150K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
219,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
220,Owned free and clear,51-75K,0,2+,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
221,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
222,Rented,26-50K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.4,Rented
223,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
224,Owned with mortgage or loan,>150K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
225,Rented,101-150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
226,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
227,Rented,<=0K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.2,Rented
228,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
229,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
230,Owned free and clear,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
231,Rented,26-50K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.4,Rented
232,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
233,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
234,Rented,76-100K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
235,Owned free and clear,>150K,3+,2+,1,4,4,3,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
236,Owned free and clear,>150K,0,2+,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
237,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
238,Owned free and clear,>150K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
239,Owned free and clear,1-25K,0,2+,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
240,Owned with mortgage or loan,>150K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
241,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
242,Owned free and clear,51-75K,0,1,0,4,4,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
243,Rented,1-25K,2,0,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.5,Rented
244,Owned with mortgage or loan,>150K,2,2+,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
245,Rented,76-100K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
246,Rented,1-25K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.4,Rented
247,Owned with mortgage or loan,>150K,1,1,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
248,Rented,101-150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
249,Owned free and clear,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
250,Rented,26-50K,1,0,3+,5,5,1,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.5,Rented
251,Rented,26-50K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.3,Rented
252,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
253,Owned free and clear,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
254,Rented,101-150K,3+,0,0,4,4,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.4,Rented
255,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
256,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
257,Rented,>150K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
258,Rented,101-150K,3+,2+,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
259,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
260,Rented,26-50K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.4,Rented
261,Rented,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
262,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
263,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
264,Owned with mortgage or loan,>150K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
265,Owned with mortgage or loan,101-150K,3+,2+,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
266,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
267,Owned free and clear,>150K,1,1,3+,5,5,1,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
268,Rented,>150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
269,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
270,Owned with mortgage or loan,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
271,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
272,Owned free and clear,1-25K,0,2+,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
273,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
274,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
275,Rented,26-50K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.4,Rented
276,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
277,Owned with mortgage or loan,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
278,Rented,101-150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
279,Owned free and clear,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
280,Owned with mortgage or loan,101-150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
281,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
282,Owned with mortgage or loan,>150K,2,0,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
283,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
284,Owned free and clear,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
285,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
286,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
287,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
288,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
289,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
290,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
291,Rented,1-25K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.4,Rented
292,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
293,Rented,76-100K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.3,Rented
294,Owned with mortgage or loan,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
295,Rented,76-100K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.3,Rented
296,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
297,Owned free and clear,76-100K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
298,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
299,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
300,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
301,Rented,101-150K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
302,Owned with mortgage or loan,>150K,3+,2+,0,5,5,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
303,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
304,Owned with mortgage or loan,101-150K,3+,2+,0,4,4,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
305,Owned free and clear,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
306,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
307,Rented,76-100K,3+,2+,2+,5,5,3,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.5,Rented
308,Owned free and clear,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
309,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
310,Owned with mortgage or loan,1-25K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
311,Rented,>150K,3+,2+,0,5,5,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.5,Rented
312,Rented,76-100K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.4,Rented
313,Owned with mortgage or loan,>150K,0,1,0,5,5,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
314,Rented,>150K,3+,0,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
315,Owned with mortgage or loan,>150K,2,1,2+,6+,7,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.6+,Owned
316,Rented,101-150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
317,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
318,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
319,Rented,101-150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
320,Owned with mortgage or loan,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
321,Rented,26-50K,0,2+,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
322,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
323,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
324,Owned free and clear,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
325,Rented,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
326,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
327,Rented,76-100K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
328,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
329,Rented,101-150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.3,Rented
330,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
331,Owned with mortgage or loan,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
332,Rented,51-75K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.4,Rented
333,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
334,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
335,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
336,Rented,1-25K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.2,Rented
337,Owned free and clear,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
338,Owned with mortgage or loan,101-150K,3+,2+,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
339,Owned with mortgage or loan,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
340,Rented,76-100K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
341,Owned free and clear,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
342,Owned free and clear,>150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
343,Owned with mortgage or loan,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
344,Rented,>150K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.3,Rented
345,Rented,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.2,Rented
346,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
347,Rented,26-50K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.4,Rented
348,Owned with mortgage or loan,>150K,2,1,2+,6+,7,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.6+,Owned
349,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
350,Owned with mortgage or loan,>150K,2,1,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
351,Rented,26-50K,1,1,3+,5,5,1,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.5,Rented
352,Owned with mortgage or loan,101-150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
353,Owned with mortgage or loan,>150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
354,Rented,26-50K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
