HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_prox,geoid
202,Rented,1-25K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408012
203,Owned with mortgage or loan,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701012
204,Rented,1-25K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
205,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250712012
206,Rented,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303003
207,Rented,101-150K,2,2+,3+,6+,7,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501013
208,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250404012
209,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201012
210,Rented,51-75K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250509013
211,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201011
212,Owned with mortgage or loan,1-25K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250303001
213,Owned with mortgage or loan,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250510003
214,Owned with mortgage or loan,101-150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701014
215,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108022
216,Rented,26-50K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108021
217,Owned free and clear,>150K,3+,0,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250708001
218,Rented,51-75K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709001
219,Rented,1-25K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503002
220,Owned with mortgage or loan,101-150K,2,0,0,4,4,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108021
221,Owned free and clear,76-100K,2,1,0,4,4,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711011
222,Owned with mortgage or loan,>150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250703004
223,Owned with mortgage or loan,1-25K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250303001
224,Rented,26-50K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250703001
225,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250506001
226,Rented,51-75K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705001
227,Owned free and clear,76-100K,0,2+,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250202003
228,Rented,76-100K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250706001
229,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250203032
230,Rented,26-50K,3+,0,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
231,Rented,1-25K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711012
232,Rented,51-75K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107022
233,Owned with mortgage or loan,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250404011
234,Rented,51-75K,2,1,1,4,4,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105003
235,Rented,101-150K,1,1,3+,6+,8,1,5,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511011
236,Rented,51-75K,2,1,3+,6+,7,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250505001
237,Owned free and clear,76-100K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250703004
238,Rented,1-25K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701011
239,Owned free and clear,51-75K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711011
240,Owned free and clear,76-100K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107023
241,Rented,<=0K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701013
242,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403003
243,Rented,26-50K,1,0,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503001
244,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
245,Owned free and clear,>150K,3+,2+,0,5,5,5,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250504002
246,Owned with mortgage or loan,>150K,2,0,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250404012
247,Owned with mortgage or loan,>150K,1,2+,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201014
248,Rented,51-75K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107011
249,Rented,1-25K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
250,Owned with mortgage or loan,1-25K,0,2+,2+,4,4,0,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107021
251,Owned with mortgage or loan,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250305002
252,Owned with mortgage or loan,101-150K,2,1,1,5,5,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403003
253,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707001
254,Owned free and clear,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250512003
255,Owned free and clear,76-100K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250507002
256,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250510003
257,Owned with mortgage or loan,26-50K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511012
258,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250705003
259,Rented,>150K,2,2+,0,5,5,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503002
260,Rented,26-50K,3+,0,0,6+,8,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
261,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250706001
262,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106001
263,Rented,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201014
264,Owned with mortgage or loan,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701013
265,Rented,26-50K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510002
266,Owned with mortgage or loan,101-150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108023
267,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250304001
268,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250702003
269,Rented,101-150K,1,1,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705003
270,Owned with mortgage or loan,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250106001
271,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203021
272,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250706002
273,Owned free and clear,76-100K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250507001
274,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250509012
275,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303002
276,Owned free and clear,76-100K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250304001
277,Owned free and clear,>150K,3+,0,0,4,4,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250712011
278,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203031
279,Owned free and clear,76-100K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250507001
280,Rented,1-25K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250504001
281,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250705001
282,Owned free and clear,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250303001
283,Owned free and clear,51-75K,0,2+,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250105002
284,Rented,101-150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
285,Owned free and clear,76-100K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250406002
286,Rented,>150K,2,1,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705004
287,Rented,>150K,3+,1,1,5,5,3,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250506001
288,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250702003
289,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501013
290,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303004
291,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250703002
292,Owned with mortgage or loan,76-100K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107011
293,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250708001
294,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303001
295,Owned free and clear,76-100K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201011
296,Rented,101-150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250711012
297,Owned free and clear,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250709001
298,Rented,26-50K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511012
299,Owned free and clear,26-50K,3+,1,1,5,5,4,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201014
300,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108013
301,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705002
302,Owned with mortgage or loan,101-150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201012
303,Rented,51-75K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507003
304,Owned with mortgage or loan,>150K,3+,1,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201012
305,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250203021
306,Owned free and clear,101-150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250702001
307,Owned with mortgage or loan,101-150K,3+,2+,0,6+,7,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511011
308,Rented,>150K,0,2+,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107023
309,Owned free and clear,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250512002
310,Owned with mortgage or loan,>150K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250703003
311,Owned with mortgage or loan,51-75K,3+,1,1,4,4,3,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250203033
312,Owned free and clear,76-100K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107023
313,Owned with mortgage or loan,76-100K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250706001
314,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303004
315,Owned free and clear,101-150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250510001
316,Owned with mortgage or loan,>150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250505001
317,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408013
318,Rented,26-50K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707002
319,Owned with mortgage or loan,>150K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250404011
320,Owned with mortgage or loan,101-150K,3+,2+,1,6+,7,3,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511011
321,Rented,26-50K,1,0,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105002
322,Owned with mortgage or loan,>150K,1,2+,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250703004
323,Rented,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203021
324,Owned with mortgage or loan,101-150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511014
325,Rented,76-100K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106001
326,Rented,1-25K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105002
327,Rented,1-25K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203032
328,Owned free and clear,>150K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250712012
329,Rented,1-25K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701017
330,Rented,26-50K,2,1,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408011
331,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108011
332,Rented,>150K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707001
333,Owned with mortgage or loan,>150K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250404012
334,Owned free and clear,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107021
335,Rented,1-25K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
336,Rented,1-25K,1,0,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503002
337,Rented,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201014
338,Owned with mortgage or loan,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250705001
339,Rented,>150K,1,1,1,3,3,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107022
340,Owned with mortgage or loan,>150K,3+,2+,0,4,4,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250105003
341,Owned free and clear,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108023
342,Rented,>150K,2,2+,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501013
343,Owned free and clear,101-150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250503002
344,Rented,1-25K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203032
345,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106001
346,Owned with mortgage or loan,101-150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201012
347,Rented,101-150K,1,2+,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512002
348,Owned free and clear,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250510003
349,Rented,1-25K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250403001
350,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107011
351,Owned free and clear,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701014
352,Rented,26-50K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511012
353,Owned free and clear,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250301002
354,Owned with mortgage or loan,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250705001
355,Owned with mortgage or loan,101-150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250512002
356,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701011
357,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107023
358,Rented,101-150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203031
359,Rented,101-150K,3+,2+,0,5,5,4,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512002
360,Owned with mortgage or loan,>150K,2,1,3+,5,5,2,3,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250401001
361,Owned with mortgage or loan,>150K,2,1,1,4,4,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711011
362,Owned with mortgage or loan,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250510001
363,Rented,26-50K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707001
364,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108021
365,Owned free and clear,101-150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250703002
366,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250706002
367,Rented,51-75K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203012
368,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250401001
369,Rented,>150K,1,1,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512003
370,Owned with mortgage or loan,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403003
371,Owned with mortgage or loan,26-50K,2,2+,2+,5,5,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250503001
372,Rented,26-50K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250201011
373,Rented,51-75K,0,1,0,3,3,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
374,Rented,76-100K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705003
375,Rented,>150K,2,2+,1,4,4,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501012
376,Owned with mortgage or loan,>150K,2,1,1,4,4,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403002
377,Rented,1-25K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203012
378,Owned free and clear,>150K,1,1,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250301002
379,Rented,1-25K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250706002
380,Owned with mortgage or loan,26-50K,1,2+,1,5,5,1,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250502002
381,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303004
382,Owned with mortgage or loan,>150K,2,0,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250201011
383,Owned free and clear,>150K,1,2+,0,3,3,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250512002
384,Owned with mortgage or loan,26-50K,2,2+,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511012
385,Owned free and clear,26-50K,0,0,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250106002
386,Rented,>150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408011
387,Rented,1-25K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503002
388,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250708003
389,Rented,>150K,2,1,1,3,3,2,1,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250404011
390,Rented,1-25K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701011
391,Owned free and clear,76-100K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250502001
392,Owned with mortgage or loan,101-150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711012
393,Rented,>150K,2,0,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510003
394,Owned free and clear,101-150K,2,2+,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250404011
395,Rented,>150K,2,1,2+,4,4,2,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709001
396,Rented,101-150K,3+,2+,0,3,3,3,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303004
397,Rented,1-25K,1,0,2+,4,4,1,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250509011
398,Owned with mortgage or loan,>150K,1,0,0,2,2,1,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108023
399,Owned with mortgage or loan,101-150K,2,2+,0,3,3,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250512002
400,Owned with mortgage or loan,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250304002
401,Rented,26-50K,3+,1,2+,6+,7,4,2,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250404011
402,Rented,>150K,2,1,0,2,2,2,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108021
403,Owned free and clear,101-150K,0,1,0,2,2,0,0,MC,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250305002
